"Datetime";"Open";"High";"Low";"Close";"Adj_Close";"Volume"
"2023-11-09 11:03:00";4380.470215;4381.470215;4380.470215;4381.259766;4381.259766;3536591.0
"2023-11-09 11:04:00";4381.330078;4382.140137;4381.310059;4382.129883;4382.129883;3811367.0
"2023-11-09 11:05:00";4382.109863;4384.200195;4382.080078;4384.169922;4384.169922;5305430.0
"2023-11-09 11:06:00";4384.359863;4384.589844;4383.700195;4383.910156;4383.910156;3943061.0
"2023-11-09 11:07:00";4383.890137;4386.620117;4383.810059;4385.370117;4385.370117;5343236.0
"2023-11-09 11:08:00";4385.410156;4386.640137;4385.350098;4386.549805;4386.549805;4414473.0
"2023-11-09 11:09:00";4386.540039;4386.540039;4385.390137;4385.97998;4385.97998;3448231.0
"2023-11-09 11:10:00";4386.0;4386.279785;4385.52002;4385.52002;4385.52002;3674510.0
"2023-11-09 11:11:00";4385.529785;4386.879883;4385.529785;4386.419922;4386.419922;4148433.0
"2023-11-09 11:12:00";4386.410156;4387.060059;4386.149902;4386.5;4386.5;3492815.0
"2023-11-09 11:13:00";4386.419922;4386.910156;4386.060059;4386.060059;4386.060059;3638244.0
"2023-11-09 11:14:00";4386.129883;4386.439941;4385.22998;4385.350098;4385.350098;3696744.0
"2023-11-09 11:15:00";4385.419922;4387.5;4385.419922;4386.810059;4386.810059;4499098.0
"2023-11-09 11:16:00";4386.819824;4387.290039;4386.529785;4386.919922;4386.919922;3487792.0
"2023-11-09 11:17:00";4386.97998;4387.919922;4386.589844;4387.919922;4387.919922;3886468.0
"2023-11-09 11:18:00";4387.899902;4388.259766;4387.470215;4387.470215;4387.470215;4369354.0
"2023-11-09 11:19:00";4387.339844;4387.339844;4385.77002;4385.77002;4385.77002;4021477.0
"2023-11-09 11:20:00";4385.779785;4385.959961;4385.060059;4385.450195;4385.450195;3598128.0
"2023-11-09 11:21:00";4385.47998;4385.839844;4385.22998;4385.310059;4385.310059;3568547.0
"2023-11-09 11:22:00";4385.279785;4385.669922;4385.209961;4385.399902;4385.399902;3521630.0
"2023-11-09 11:23:00";4385.439941;4386.359863;4385.439941;4385.870117;4385.870117;3591896.0
"2023-11-09 11:24:00";4386.0;4386.439941;4385.509766;4385.819824;4385.819824;3283012.0
"2023-11-09 11:25:00";4385.839844;4385.859863;4384.850098;4385.169922;4385.169922;3566460.0
"2023-11-09 11:26:00";4385.120117;4385.529785;4384.830078;4385.100098;4385.100098;3378991.0
"2023-11-09 11:27:00";4385.100098;4385.149902;4384.410156;4384.700195;4384.700195;2574045.0
"2023-11-09 11:28:00";4384.580078;4384.890137;4384.100098;4384.27002;4384.27002;3645276.0
"2023-11-09 11:29:00";4384.279785;4384.290039;4383.709961;4383.870117;4383.870117;3784382.0
"2023-11-09 11:30:00";4383.910156;4383.910156;4383.240234;4383.649902;4383.649902;3694954.0
"2023-11-09 11:31:00";4383.720215;4385.129883;4383.709961;4384.759766;4384.759766;4737606.0
"2023-11-09 11:32:00";4384.680176;4385.649902;4384.5;4385.589844;4385.589844;3490913.0
"2023-11-09 11:33:00";4385.609863;4385.649902;4385.040039;4385.629883;4385.629883;3193848.0
"2023-11-09 11:34:00";4385.549805;4385.75;4385.169922;4385.529785;4385.529785;3494813.0
"2023-11-09 11:35:00";4385.640137;4386.310059;4385.279785;4385.540039;4385.540039;4503337.0
"2023-11-09 11:36:00";4385.100098;4385.100098;4383.620117;4383.660156;4383.660156;4450335.0
"2023-11-09 11:37:00";4383.680176;4384.049805;4383.490234;4383.910156;4383.910156;3236842.0
"2023-11-09 11:38:00";4383.97998;4384.160156;4383.47998;4384.149902;4384.149902;2509747.0
"2023-11-09 11:39:00";4384.169922;4384.439941;4383.600098;4384.060059;4384.060059;3485633.0
"2023-11-09 11:40:00";4384.040039;4384.109863;4383.290039;4383.410156;4383.410156;3895697.0
"2023-11-09 11:41:00";4383.410156;4383.600098;4383.100098;4383.180176;4383.180176;3611172.0
"2023-11-09 11:42:00";4383.189941;4384.089844;4383.129883;4384.080078;4384.080078;3283449.0
"2023-11-09 11:43:00";4383.950195;4384.47998;4383.910156;4384.240234;4384.240234;2837177.0
"2023-11-09 11:44:00";4384.310059;4384.77002;4383.97998;4384.660156;4384.660156;3458887.0
"2023-11-09 11:45:00";4384.549805;4385.529785;4384.330078;4385.529785;4385.529785;3733667.0
"2023-11-09 11:46:00";4385.569824;4386.830078;4385.410156;4386.109863;4386.109863;4363655.0
"2023-11-09 11:47:00";4386.200195;4387.049805;4385.759766;4387.049805;4387.049805;3647303.0
"2023-11-09 11:48:00";4387.089844;4387.540039;4386.680176;4387.540039;4387.540039;4216414.0
"2023-11-09 11:49:00";4387.540039;4387.799805;4387.029785;4387.399902;4387.399902;3242558.0
"2023-11-09 11:50:00";4387.430176;4388.899902;4387.160156;4388.899902;4388.899902;3580386.0
"2023-11-09 11:51:00";4388.950195;4390.100098;4388.950195;4389.5;4389.5;6345819.0
"2023-11-09 11:52:00";4389.419922;4390.259766;4389.419922;4390.100098;4390.100098;3385592.0
"2023-11-09 11:53:00";4390.080078;4390.120117;4388.310059;4388.580078;4388.580078;3781889.0
"2023-11-09 11:54:00";4388.600098;4389.77002;4388.600098;4389.299805;4389.299805;3415870.0
"2023-11-09 11:55:00";4389.319824;4389.350098;4388.029785;4388.029785;4388.029785;3671875.0
"2023-11-09 11:56:00";4388.040039;4388.040039;4385.890137;4386.029785;4386.029785;4365938.0
"2023-11-09 11:57:00";4386.049805;4386.959961;4386.0;4386.740234;4386.740234;4310278.0
"2023-11-09 11:58:00";4386.740234;4387.290039;4386.740234;4387.290039;4387.290039;3596670.0
"2023-11-09 11:59:00";4387.330078;4388.069824;4386.779785;4387.27002;4387.27002;5102301.0
"2023-11-09 12:00:00";4387.27002;4387.339844;4386.100098;4386.100098;4386.100098;3825384.0
"2023-11-09 12:01:00";4386.069824;4387.220215;4386.069824;4386.470215;4386.470215;3628971.0
"2023-11-09 12:02:00";4386.459961;4387.02002;4386.22998;4386.899902;4386.899902;2913868.0
"2023-11-09 12:03:00";4386.640137;4386.990234;4385.799805;4386.209961;4386.209961;4489171.0
"2023-11-09 12:04:00";4386.240234;4387.25;4386.220215;4387.209961;4387.209961;4666423.0
"2023-11-09 12:05:00";4387.189941;4387.509766;4386.399902;4387.279785;4387.279785;4181400.0
"2023-11-09 12:06:00";4387.350098;4387.609863;4386.97998;4387.080078;4387.080078;2235451.0
"2023-11-09 12:07:00";4387.040039;4387.47998;4386.629883;4387.459961;4387.459961;2881927.0
"2023-11-09 12:08:00";4387.580078;4388.160156;4387.549805;4388.060059;4388.060059;2594769.0
"2023-11-09 12:09:00";4388.060059;4388.109863;4387.339844;4387.390137;4387.390137;3486103.0
"2023-11-09 12:10:00";4387.419922;4387.629883;4387.089844;4387.240234;4387.240234;3635199.0
"2023-11-09 12:11:00";4387.089844;4387.109863;4384.5;4384.709961;4384.709961;4884138.0
"2023-11-09 12:12:00";4384.859863;4385.359863;4384.149902;4384.149902;4384.149902;3778005.0
"2023-11-09 12:13:00";4384.169922;4384.169922;4383.439941;4383.609863;4383.609863;3153864.0
"2023-11-09 12:14:00";4383.700195;4384.450195;4383.700195;4384.450195;4384.450195;3111817.0
"2023-11-09 12:15:00";4384.399902;4384.540039;4383.47998;4383.669922;4383.669922;3082097.0
"2023-11-09 12:16:00";4383.620117;4383.620117;4382.069824;4382.890137;4382.890137;3528706.0
"2023-11-09 12:17:00";4382.799805;4383.470215;4382.509766;4383.02002;4383.02002;2847954.0
"2023-11-09 12:18:00";4383.02002;4383.290039;4382.77002;4383.060059;4383.060059;2720693.0
"2023-11-09 12:19:00";4383.100098;4383.350098;4382.330078;4382.450195;4382.450195;2958622.0
"2023-11-09 12:20:00";4382.47998;4382.899902;4382.169922;4382.560059;4382.560059;3151727.0
"2023-11-09 12:21:00";4382.540039;4382.819824;4382.109863;4382.75;4382.75;3279950.0
"2023-11-09 12:22:00";4382.649902;4382.649902;4381.899902;4382.149902;4382.149902;3393181.0
"2023-11-09 12:23:00";4382.140137;4383.379883;4382.040039;4383.02002;4383.02002;3150983.0
"2023-11-09 12:24:00";4383.089844;4383.970215;4382.990234;4383.620117;4383.620117;2682896.0
"2023-11-09 12:25:00";4383.609863;4383.609863;4382.97998;4383.399902;4383.399902;3165627.0
"2023-11-09 12:26:00";4383.439941;4383.509766;4383.049805;4383.120117;4383.120117;3579341.0
"2023-11-09 12:27:00";4383.200195;4383.200195;4381.47998;4381.660156;4381.660156;3624780.0
"2023-11-09 12:28:00";4381.700195;4381.700195;4381.0;4381.350098;4381.350098;3271837.0
"2023-11-09 12:29:00";4381.509766;4381.819824;4381.490234;4381.490234;4381.490234;3243137.0
"2023-11-09 12:30:00";4381.490234;4382.080078;4381.169922;4382.080078;4382.080078;2868181.0
"2023-11-09 12:31:00";4382.009766;4383.330078;4381.970215;4383.120117;4383.120117;3414649.0
"2023-11-09 12:32:00";4383.109863;4383.220215;4382.390137;4382.589844;4382.589844;3001738.0
"2023-11-09 12:33:00";4382.580078;4383.27002;4382.580078;4383.009766;4383.009766;7862985.0
"2023-11-09 12:34:00";4382.959961;4383.100098;4382.27002;4383.100098;4383.100098;3224693.0
"2023-11-09 12:35:00";4382.859863;4383.490234;4382.589844;4382.589844;4382.589844;2803741.0
"2023-11-09 12:36:00";4382.52002;4383.069824;4382.140137;4382.879883;4382.879883;2937290.0
"2023-11-09 12:37:00";4382.970215;4383.140137;4381.859863;4382.0;4382.0;2482181.0
"2023-11-09 12:38:00";4382.02002;4382.490234;4381.970215;4381.97998;4381.97998;2784034.0
"2023-11-09 12:39:00";4381.959961;4381.959961;4380.390137;4380.430176;4380.430176;3325131.0
"2023-11-09 12:40:00";4380.459961;4381.529785;4380.459961;4381.180176;4381.180176;3530012.0
"2023-11-09 12:41:00";4381.339844;4382.149902;4381.339844;4381.459961;4381.459961;3018110.0
"2023-11-09 12:42:00";4381.410156;4382.450195;4381.390137;4382.370117;4382.370117;2475493.0
"2023-11-09 12:43:00";4382.370117;4382.459961;4381.72998;4382.200195;4382.200195;2246774.0
"2023-11-09 12:44:00";4382.189941;4382.240234;4381.759766;4382.109863;4382.109863;2234521.0
"2023-11-09 12:45:00";4382.160156;4383.259766;4381.939941;4383.259766;4383.259766;2963148.0
"2023-11-09 12:46:00";4383.290039;4384.430176;4383.290039;4383.720215;4383.720215;4256461.0
"2023-11-09 12:47:00";4383.740234;4384.060059;4383.189941;4383.629883;4383.629883;2395147.0
"2023-11-09 12:48:00";4383.649902;4384.040039;4383.22998;4383.899902;4383.899902;3955042.0
"2023-11-09 12:49:00";4383.899902;4384.779785;4383.899902;4384.649902;4384.649902;2921816.0
"2023-11-09 12:50:00";4384.640137;4385.930176;4384.319824;4385.930176;4385.930176;3929671.0
"2023-11-09 12:51:00";4385.919922;4386.359863;4385.569824;4386.120117;4386.120117;2770259.0
"2023-11-09 12:52:00";4386.069824;4386.140137;4385.410156;4385.72998;4385.72998;2520630.0
"2023-11-09 12:53:00";4385.75;4385.910156;4385.560059;4385.600098;4385.600098;2159707.0
"2023-11-09 12:54:00";4385.660156;4386.259766;4385.47998;4385.529785;4385.529785;2942501.0
"2023-11-09 12:55:00";4385.600098;4385.709961;4384.319824;4384.779785;4384.779785;3642077.0
"2023-11-09 12:56:00";4384.680176;4386.140137;4384.540039;4386.02002;4386.02002;3021884.0
"2023-11-09 12:57:00";4386.009766;4386.22998;4385.649902;4386.149902;4386.149902;2422856.0
"2023-11-09 12:58:00";4386.180176;4386.5;4386.089844;4386.279785;4386.279785;2457720.0
"2023-11-09 12:59:00";4386.259766;4386.259766;4385.370117;4385.609863;4385.609863;2738354.0
"2023-11-09 13:00:00";4385.580078;4386.040039;4385.410156;4385.72998;4385.72998;2295304.0
"2023-11-09 13:01:00";4385.700195;4385.75;4377.569824;4377.759766;4377.759766;6613484.0
"2023-11-09 13:02:00";4377.790039;4377.790039;4373.790039;4373.830078;4373.830078;9059264.0
"2023-11-09 13:03:00";4373.640137;4373.640137;4365.680176;4365.689941;4365.689941;7822016.0
"2023-11-09 13:04:00";4366.410156;4370.649902;4366.410156;4370.529785;4370.529785;5275871.0
"2023-11-09 13:05:00";4371.02002;4372.640137;4368.140137;4369.419922;4369.419922;5942888.0
"2023-11-09 13:06:00";4369.410156;4369.950195;4364.75;4364.850098;4364.850098;4714480.0
"2023-11-09 13:07:00";4364.77002;4365.049805;4362.509766;4362.509766;4362.509766;5506492.0
"2023-11-09 13:08:00";4362.609863;4363.529785;4361.430176;4363.180176;4363.180176;6013496.0
"2023-11-09 13:09:00";4362.740234;4364.089844;4362.390137;4364.089844;4364.089844;4586010.0
"2023-11-09 13:10:00";4364.240234;4367.379883;4363.330078;4367.379883;4367.379883;5746677.0
"2023-11-09 13:11:00";4367.509766;4367.759766;4365.52002;4365.649902;4365.649902;4488539.0
"2023-11-09 13:12:00";4365.680176;4367.629883;4365.680176;4366.810059;4366.810059;4273899.0
"2023-11-09 13:13:00";4366.890137;4368.580078;4366.569824;4368.580078;4368.580078;4171388.0
"2023-11-09 13:14:00";4368.629883;4376.379883;4368.540039;4376.160156;4376.160156;8476911.0
"2023-11-09 13:15:00";4376.160156;4376.160156;4370.830078;4370.830078;4370.830078;5155875.0
"2023-11-09 13:16:00";4370.77002;4373.029785;4370.77002;4372.939941;4372.939941;3533927.0
"2023-11-09 13:17:00";4373.009766;4373.009766;4370.580078;4370.950195;4370.950195;2868007.0
"2023-11-09 13:18:00";4370.950195;4370.950195;4369.600098;4369.609863;4369.609863;3466564.0
"2023-11-09 13:19:00";4369.600098;4370.290039;4369.459961;4369.839844;4369.839844;3221919.0
"2023-11-09 13:20:00";4369.819824;4370.379883;4369.140137;4369.459961;4369.459961;3848355.0
"2023-11-09 13:21:00";4369.569824;4372.870117;4369.560059;4371.959961;4371.959961;3847606.0
"2023-11-09 13:22:00";4372.040039;4372.089844;4370.700195;4371.390137;4371.390137;2869427.0
"2023-11-09 13:23:00";4371.339844;4373.850098;4371.339844;4373.850098;4373.850098;3372182.0
"2023-11-09 13:24:00";4373.919922;4375.850098;4373.049805;4375.049805;4375.049805;4270830.0
"2023-11-09 13:25:00";4375.109863;4375.5;4374.029785;4374.680176;4374.680176;2533407.0
"2023-11-09 13:26:00";4374.669922;4374.830078;4372.799805;4374.560059;4374.560059;3734740.0
"2023-11-09 13:27:00";4374.589844;4374.589844;4372.5;4372.560059;4372.560059;3804493.0
"2023-11-09 13:28:00";4372.700195;4373.720215;4372.700195;4373.580078;4373.580078;3838950.0
"2023-11-09 13:29:00";4373.629883;4374.72998;4373.609863;4373.700195;4373.700195;3876779.0
"2023-11-09 13:30:00";4373.689941;4373.689941;4370.279785;4370.459961;4370.459961;5152393.0
"2023-11-09 13:31:00";4370.430176;4371.310059;4370.419922;4370.910156;4370.910156;3463325.0
"2023-11-09 13:32:00";4370.890137;4372.149902;4369.370117;4370.870117;4370.870117;5780434.0
"2023-11-09 13:33:00";4370.870117;4371.209961;4370.029785;4370.339844;4370.339844;2856715.0
"2023-11-09 13:34:00";4370.339844;4372.060059;4369.689941;4371.990234;4371.990234;3998670.0
"2023-11-09 13:35:00";4372.009766;4372.27002;4370.839844;4371.910156;4371.910156;3319380.0
"2023-11-09 13:36:00";4371.899902;4374.549805;4371.899902;4374.169922;4374.169922;4168064.0
"2023-11-09 13:37:00";4374.169922;4374.72998;4373.629883;4373.649902;4373.649902;3134813.0
"2023-11-09 13:38:00";4373.549805;4375.180176;4372.899902;4372.899902;4372.899902;4063215.0
"2023-11-09 13:39:00";4372.819824;4372.859863;4370.439941;4370.439941;4370.439941;3269354.0
"2023-11-09 13:40:00";4370.310059;4370.339844;4368.029785;4368.029785;4368.029785;3743901.0
"2023-11-09 13:41:00";4368.049805;4370.02002;4368.049805;4368.149902;4368.149902;3354218.0
"2023-11-09 13:42:00";4368.129883;4368.180176;4365.47998;4365.569824;4365.569824;4046524.0
"2023-11-09 13:43:00";4365.580078;4366.490234;4364.529785;4366.240234;4366.240234;4347727.0
"2023-11-09 13:44:00";4366.390137;4366.939941;4365.870117;4366.180176;4366.180176;3203445.0
"2023-11-09 13:45:00";4366.169922;4367.310059;4365.709961;4366.049805;4366.049805;3320072.0
"2023-11-09 13:46:00";4366.040039;4367.490234;4366.040039;4367.439941;4367.439941;2872653.0
"2023-11-09 13:47:00";4367.450195;4367.580078;4365.930176;4365.970215;4365.970215;3084122.0
"2023-11-09 13:48:00";4365.919922;4366.180176;4365.359863;4366.02002;4366.02002;2539044.0
"2023-11-09 13:49:00";4366.029785;4366.910156;4365.609863;4366.759766;4366.759766;2858528.0
"2023-11-09 13:50:00";4366.899902;4367.75;4365.890137;4367.109863;4367.109863;3667895.0
"2023-11-09 13:51:00";4367.040039;4367.549805;4366.200195;4366.410156;4366.410156;2865724.0
"2023-11-09 13:52:00";4366.399902;4366.5;4364.290039;4364.299805;4364.299805;4519546.0
"2023-11-09 13:53:00";4364.290039;4364.700195;4363.580078;4363.700195;4363.700195;3217186.0
"2023-11-09 13:54:00";4363.759766;4364.359863;4363.439941;4363.529785;4363.529785;2895186.0
"2023-11-09 13:55:00";4363.660156;4366.660156;4363.660156;4366.660156;4366.660156;5188790.0
"2023-11-09 13:56:00";4366.629883;4367.069824;4366.069824;4366.259766;4366.259766;2974553.0
"2023-11-09 13:57:00";4366.22998;4366.299805;4363.689941;4363.779785;4363.779785;3460467.0
"2023-11-09 13:58:00";4363.600098;4363.669922;4361.879883;4361.879883;4361.879883;3836207.0
"2023-11-09 13:59:00";4361.75;4363.890137;4361.450195;4363.819824;4363.819824;3374333.0
"2023-11-09 14:00:00";4363.870117;4363.870117;4357.330078;4359.819824;4359.819824;10212190.0
"2023-11-09 14:01:00";4359.839844;4359.970215;4355.930176;4356.830078;4356.830078;4412246.0
"2023-11-09 14:02:00";4356.669922;4356.950195;4354.359863;4355.359863;4355.359863;5016192.0
"2023-11-09 14:03:00";4355.399902;4356.990234;4354.029785;4356.939941;4356.939941;5618442.0
"2023-11-09 14:04:00";4356.990234;4357.160156;4355.459961;4356.299805;4356.299805;3840116.0
"2023-11-09 14:05:00";4356.339844;4356.339844;4354.359863;4354.870117;4354.870117;4787878.0
"2023-11-09 14:06:00";4354.870117;4355.620117;4353.549805;4354.040039;4354.040039;4958544.0
"2023-11-09 14:07:00";4353.939941;4356.370117;4352.680176;4354.910156;4354.910156;6234668.0
"2023-11-09 14:08:00";4354.97998;4357.890137;4354.569824;4357.890137;4357.890137;3959829.0
"2023-11-09 14:09:00";4357.910156;4358.640137;4357.509766;4358.390137;4358.390137;3776144.0
